4.297183463481178E-01 7.320457834146961E-01
4.35447924299426E-01 7.320456485411236E-01
4.4117750225073427E-01 7.320455118809892E-01
4.469070802020425E-01 7.320453734342867E-01
4.526366581533508E-01 7.320452332010096E-01
4.58366236104659E-01 7.320450911811518E-01
4.6409581405596717E-01 7.320449473747068E-01
4.698253920072754E-01 7.32044801781668E-01
4.7555496995858354E-01 7.320446544020287E-01
4.812845479098918E-01 7.320445052357824E-01
4.8701412586119996E-01 7.320443542829224E-01
4.927437038125082E-01 7.320442015434414E-01
4.984732817638164E-01 7.320440470173332E-01
5.042028597151246E-01 7.320438907045901E-01
5.099324376664328E-01 7.320437326052053E-01
5.156620156177409E-01 7.320435727191718E-01
5.213915935690492E-01 7.320434110464821E-01
5.271211715203573E-01 7.320432475871288E-01
5.328507494716656E-01 7.320430823411048E-01
5.385803274229738E-01 7.320429153084024E-01
5.44309905374282E-01 7.320427464890139E-01
5.500394833255902E-01 7.32042575882932E-01
5.557690612768983E-01 7.320424034901486E-01
5.614986392282065E-01 7.320422293106559E-01
5.672282171795148E-01 7.320420533444464E-01
5.72957795130823E-01 7.320418755915119E-01
5.786873730821311E-01 7.32041696051844E-01
5.844169510334394E-01 7.320415147254351E-01
5.901465289847475E-01 7.320413316122766E-01
5.958761069360557E-01 7.320411467123602E-01
6.01605684887364E-01 7.320409600256779E-01
6.073352628386721E-01 7.320407715522208E-01
6.130648407899804E-01 7.320405812919804E-01
6.187944187412885E-01 7.320403892449481E-01
6.245239966925967E-01 7.320401954111155E-01
6.302535746439049E-01 7.320399997904735E-01
6.359831525952131E-01 7.320398023830134E-01
6.417127305465213E-01 7.32039603188726E-01
6.474423084978295E-01 7.320394022076024E-01
6.531718864491376E-01 7.320391994396336E-01
6.58901464400446E-01 7.320389948848102E-01
6.646310423517541E-01 7.32038788543123E-01
6.703606203030623E-01 7.320385804145626E-01
6.760901982543704E-01 7.320383704991198E-01
6.818197762056788E-01 7.320381587967848E-01
6.875493541569869E-01 7.32037945307548E-01
6.93278932108295E-01 7.320377300313999E-01
6.990085100596033E-01 7.320375129683306E-01
7.047380880109114E-01 7.320372941183303E-01
7.104676659622198E-01 7.320370734813888E-01
7.161972439135279E-01 7.320368510574966E-01
7.21926821864836E-01 7.320366268466434E-01
7.276563998161443E-01 7.320364008488189E-01
7.333859777674524E-01 7.320361730640131E-01
7.391155557187608E-01 7.320359434922152E-01
7.448451336700689E-01 7.320357121334152E-01
7.50574711621377E-01 7.320354789876027E-01
7.563042895726853E-01 7.320352440547668E-01
7.620338675239935E-01 7.320350073348969E-01
7.677634454753017E-01 7.320347688279825E-01
7.734930234266099E-01 7.320345285340124E-01
7.79222601377918E-01 7.320342864529759E-01
7.849521793292262E-01 7.32034042584862E-01
7.906817572805345E-01 7.320337969296598E-01
7.964113352318427E-01 7.32033549487358E-01
8.021409131831508E-01 7.320333002579453E-01
8.07870491134459E-01 7.320330492414104E-01
8.136000690857673E-01 7.320327964377422E-01
8.193296470370754E-01 7.320325418469289E-01
8.250592249883837E-01 7.32032285468959E-01
8.307888029396918E-01 7.320320273038212E-01
8.36518380891E-01 7.320317673515033E-01
8.422479588423083E-01 7.32031505611994E-01
8.479775367936164E-01 7.32031242085281E-01
8.537071147449247E-01 7.320309767713524E-01
8.594366926962328E-01 7.320307096701965E-01
8.65166270647541E-01 7.320304407818008E-01
8.708958485988493E-01 7.320301701061533E-01
8.766254265501574E-01 7.320298976432417E-01
8.823550045014656E-01 7.320296233930537E-01
8.880845824527738E-01 7.320293473555766E-01
8.93814160404082E-01 7.320290695307982E-01
8.995437383553903E-01 7.320287899187057E-01
9.052733163066984E-01 7.320285085192864E-01
9.110028942580065E-01 7.320282253325279E-01
9.167324722093149E-01 7.320279403584168E-01
9.22462050160623E-01 7.320276535969403E-01
9.281916281119312E-01 7.320273650480857E-01
9.339212060632394E-01 7.320270747118397E-01
9.396507840145475E-01 7.320267825881893E-01
9.453803619658558E-01 7.32026488677121E-01
9.51109939917164E-01 7.320261929786215E-01
9.568395178684722E-01 7.320258954926775E-01
9.625690958197803E-01 7.320255962192755E-01
9.682986737710885E-01 7.320252951584019E-01
9.740282517223968E-01 7.320249923100428E-01
9.79757829673705E-01 7.320246876741849E-01
9.854874076250132E-01 7.320243812508143E-01
9.912169855763213E-01 7.320240730399166E-01
9.969465635276297E-01 7.320237630414783E-01
1.0026761414789378E+00 7.320234512554855E-01
1.008405719430246E+00 7.320231376819235E-01
1.014135297381554E+00 7.320228223207784E-01
1.0198648753328623E+00 7.320225051720358E-01
1.0255944532841705E+00 7.320221862356813E-01
1.0313240312354788E+00 7.320218655117006E-01
1.037053609186787E+00 7.32021543000079E-01
1.042783187138095E+00 7.32021218700802E-01
1.0485127650894035E+00 7.320208926138545E-01
1.0542423430407115E+00 7.320205647392222E-01
1.0599719209920198E+00 7.3202023507689E-01
1.065701498943328E+00 7.32019903626843E-01
1.071431076894636E+00 7.320195703890661E-01
1.0771606548459445E+00 7.320192353635442E-01
1.0828902327972525E+00 7.320188985502619E-01
1.0886198107485607E+00 7.320185599492043E-01
1.094349388699869E+00 7.320182195603558E-01
1.100078966651177E+00 7.320178773837012E-01
1.1058085446024855E+00 7.320175334192246E-01
1.1115381225537935E+00 7.320171876669107E-01
1.1172677005051017E+00 7.320168401267436E-01
1.12299727845641E+00 7.320164907987078E-01
1.1287268564077182E+00 7.32016139682787E-01
1.1344564343590264E+00 7.320157867789658E-01
1.1401860123103345E+00 7.320154320872279E-01
1.1459155902616427E+00 7.320150756075573E-01
1.151645168212951E+00 7.320147173399377E-01
1.1573747461642592E+00 7.320143572843528E-01
1.1631043241155674E+00 7.320139954407865E-01
1.1688339020668754E+00 7.320136318092223E-01
1.1745634800181837E+00 7.320132663896438E-01
1.180293057969492E+00 7.320128991820339E-01
1.1860226359208002E+00 7.320125301863766E-01
1.1917522138721084E+00 7.32012159402655E-01
1.1974817918234164E+00 7.32011786830852E-01
1.2032113697747246E+00 7.320114124709509E-01
1.2089409477260329E+00 7.320110363229346E-01
1.2146705256773411E+00 7.320106583867863E-01
1.2204001036286494E+00 7.320102786624885E-01
1.2261296815799574E+00 7.320098971500241E-01
1.2318592595312658E+00 7.320095138493761E-01
1.2375888374825739E+00 7.320091287605266E-01
1.243318415433882E+00 7.320087418834583E-01
1.2490479933851903E+00 7.320083532181538E-01
1.2547775713364984E+00 7.320079627645956E-01
1.2605071492878066E+00 7.320075705227653E-01
1.2662367272391148E+00 7.320071764926459E-01
1.271966305190423E+00 7.320067806742191E-01
1.2776958831417313E+00 7.32006383067467E-01
1.2834254610930396E+00 7.320059836723716E-01
1.2891550390443476E+00 7.320055824889147E-01
1.2948846169956558E+00 7.320051795170782E-01
1.300614194946964E+00 7.320047747568439E-01
1.306343772898272E+00 7.32004368208193E-01
1.3120733508495803E+00 7.320039598711077E-01
1.3178029288008886E+00 7.320035497455689E-01
1.323532506752197E+00 7.320031378315583E-01
1.329262084703505E+00 7.320027241290572E-01
1.3349916626548133E+00 7.320023086380467E-01
1.3407212406061215E+00 7.320018913585081E-01
1.3464508185574295E+00 7.320014722904223E-01
1.3521803965087378E+00 7.320010514337705E-01
1.357909974460046E+00 7.320006287885332E-01
1.363639552411354E+00 7.320002043546917E-01
1.3693691303626623E+00 7.319997781322265E-01
1.3750987083139707E+00 7.31999350121118E-01
1.380828286265279E+00 7.319989203213474E-01
1.386557864216587E+00 7.319984887328947E-01
1.3922874421678952E+00 7.319980553557407E-01
1.3980170201192035E+00 7.319976201898655E-01
1.4037465980705115E+00 7.319971832352492E-01
1.4094761760218197E+00 7.319967444918721E-01
1.415205753973128E+00 7.319963039597146E-01
1.420935331924436E+00 7.319958616387563E-01
1.4266649098757442E+00 7.319954175289771E-01
1.4323944878270527E+00 7.319949716303573E-01
1.438124065778361E+00 7.319945239428762E-01
1.443853643729669E+00 7.319940744665139E-01
1.4495832216809772E+00 7.319936232012495E-01
1.4553127996322854E+00 7.319931701470631E-01
1.4610423775835935E+00 7.319927153039336E-01
1.4667719555349017E+00 7.319922586718408E-01
1.47250153348621E+00 7.319918002507637E-01
1.478231111437518E+00 7.319913400406814E-01
1.4839606893888264E+00 7.319908780415736E-01
1.4896902673401347E+00 7.319904142534187E-01
1.495419845291443E+00 7.319899486761958E-01
1.501149423242751E+00 7.319894813098841E-01
1.5068790011940592E+00 7.319890121544619E-01
1.5126085791453674E+00 7.319885412099082E-01
1.5183381570966754E+00 7.319880684762018E-01
1.5240677350479837E+00 7.319875939533209E-01
1.529797312999292E+00 7.319871176412442E-01
1.5355268909506004E+00 7.319866395399498E-01
1.5412564689019084E+00 7.319861596494164E-01
1.5469860468532166E+00 7.319856779696219E-01
1.5527156248045249E+00 7.319851945005447E-01
1.5584452027558329E+00 7.319847092421626E-01
1.564174780707141E+00 7.319842221944538E-01
1.5699043586584494E+00 7.319837333573962E-01
1.5756339366097574E+00 7.319832427309672E-01
1.5813635145610656E+00 7.319827503151449E-01
1.587093092512374E+00 7.319822561099071E-01
1.5928226704636823E+00 7.319817601152311E-01
1.5985522484149903E+00 7.319812623310946E-01
1.6042818263662986E+00 7.319807627574747E-01
1.6100114043176068E+00 7.319802613943489E-01
1.6157409822689148E+00 7.319797582416946E-01
1.621470560220223E+00 7.319792532994888E-01
1.6272001381715313E+00 7.319787465677084E-01
1.6329297161228393E+00 7.319782380463309E-01
1.6386592940741478E+00 7.319777277353327E-01
1.644388872025456E+00 7.31977215634691E-01
1.6501184499767643E+00 7.319767017443825E-01
1.6558480279280723E+00 7.319761860643836E-01
1.6615776058793805E+00 7.319756685946713E-01
1.6673071838306888E+00 7.319751493352219E-01
1.6730367617819968E+00 7.319746282860118E-01
1.678766339733305E+00 7.319741054470175E-01
1.6844959176846133E+00 7.319735808182151E-01
1.6902254956359217E+00 7.31973054399581E-01
1.6959550735872297E+00 7.31972526191091E-01
1.701684651538538E+00 7.319719961927215E-01
1.7074142294898462E+00 7.31971464404448E-01
1.7131438074411542E+00 7.31970930826247E-01
1.7188733853924625E+00 7.319703954580936E-01
1.7246029633437707E+00 7.319698582999641E-01
1.7303325412950787E+00 7.319693193518336E-01
1.736062119246387E+00 7.319687786136779E-01
1.7417916971976952E+00 7.319682360854725E-01
1.7475212751490035E+00 7.319676917671927E-01
1.7532508531003117E+00 7.319671456588137E-01
1.75898043105162E+00 7.319665977603111E-01
1.7647100090029282E+00 7.319660480716595E-01
1.7704395869542362E+00 7.319654965928343E-01
1.7761691649055444E+00 7.319649433238105E-01
1.7818987428568527E+00 7.319643882645628E-01
1.7876283208081607E+00 7.319638314150659E-01
1.7933578987594692E+00 7.319632727752948E-01
1.7990874767107776E+00 7.319627123452243E-01
1.804817054662086E+00 7.319621501248283E-01
1.8105466326133945E+00 7.319615861140819E-01
1.8162762105647028E+00 7.319610203129594E-01
1.8220057885160112E+00 7.319604527214348E-01
1.8277353664673197E+00 7.319598833394826E-01
1.833464944418628E+00 7.319593121670769E-01
1.8391945223699364E+00 7.31958739204192E-01
1.8449241003212449E+00 7.319581644508015E-01
1.8506536782725531E+00 7.319575879068795E-01
1.8563832562238616E+00 7.319570095724001E-01
1.86211283417517E+00 7.319564294473364E-01
1.8678424121264785E+00 7.319558475316627E-01
1.873571990077787E+00 7.31955263825352E-01
1.879301568029095E+00 7.319546783283785E-01
1.8850311459804034E+00 7.319540910407152E-01
1.890760723931712E+00 7.319535019623353E-01
1.8964903018830204E+00 7.319529110932126E-01
1.9022198798343288E+00 7.319523184333198E-01
1.907949457785637E+00 7.319517239826299E-01
1.9136790357369455E+00 7.319511277411164E-01
1.919408613688254E+00 7.31950529708752E-01
1.9251381916395625E+00 7.319499298855096E-01
1.930867769590871E+00 7.319493282713618E-01
1.936597347542179E+00 7.319487248662815E-01
1.9423269254934874E+00 7.319481196702413E-01
1.9480565034447959E+00 7.319475126832137E-01
1.9537860813961043E+00 7.319469039051709E-01
1.9595156593474128E+00 7.319462933360857E-01
1.9652452372987212E+00 7.319456809759302E-01
1.9709748152500295E+00 7.319450668246763E-01
1.976704393201338E+00 7.319444508822964E-01
1.9824339711526464E+00 7.319438331487628E-01
1.9881635491039549E+00 7.31943213624047E-01
1.9938931270552631E+00 7.319425923081212E-01
1.9996227050065714E+00 7.319419692009569E-01
2.00535228295788E+00 7.319413443025261E-01
2.0110818609091883E+00 7.319407176128003E-01
2.0168114388604965E+00 7.31940089131751E-01
2.022541016811805E+00 7.319394588593499E-01
2.0282705947631134E+00 7.319388267955681E-01
2.0340001727144217E+00 7.319381929403771E-01
2.0397297506657304E+00 7.319375572937481E-01
2.0454593286170386E+00 7.31936919855652E-01
2.0511889065683473E+00 7.319362806260603E-01
2.0569184845196555E+00 7.319356396049438E-01
2.0626480624709638E+00 7.319349967922733E-01
2.068377640422272E+00 7.319343521880195E-01
2.0741072183735807E+00 7.319337057921534E-01
2.079836796324889E+00 7.319330576046456E-01
2.0855663742761976E+00 7.319324076254665E-01
2.091295952227506E+00 7.319317558545869E-01
2.097025530178814E+00 7.319311022919769E-01
2.102755108130123E+00 7.319304469376072E-01
2.108484686081431E+00 7.319297897914477E-01
2.1142142640327397E+00 7.319291308534689E-01
2.1199438419840475E+00 7.319284701236404E-01
2.125673419935356E+00 7.319278076019327E-01
2.1314029978866644E+00 7.319271432883152E-01
2.137132575837973E+00 7.319264771827583E-01
2.1428621537892814E+00 7.319258092852315E-01
2.14859173174059E+00 7.319251395957045E-01
2.1543213096918983E+00 7.319244681141469E-01
2.1600508876432065E+00 7.319237948405282E-01
2.165780465594515E+00 7.319231197748177E-01
2.1715100435458234E+00 7.319224429169848E-01
2.177239621497132E+00 7.319217642669992E-01
2.18296919944844E+00 7.319210838248297E-01
2.1886987773997486E+00 7.319204015904452E-01
2.194428355351057E+00 7.319197175638151E-01
2.2001579333023655E+00 7.319190317449085E-01
2.2058875112536738E+00 7.319183441336936E-01
2.2116170892049825E+00 7.319176547301398E-01
2.2173466671562907E+00 7.319169635342154E-01
2.223076245107599E+00 7.319162705458895E-01
2.228805823058907E+00 7.3191557576513E-01
2.234535401010216E+00 7.319148791919059E-01
2.240264978961524E+00 7.319141808261854E-01
2.2459945569128323E+00 7.319134806679365E-01
2.251724134864141E+00 7.319127787171278E-01
2.2574537128154493E+00 7.319120749737275E-01
2.263183290766758E+00 7.319113694377032E-01
2.268912868718066E+00 7.319106621090232E-01
2.2746424466693744E+00 7.319099529876553E-01
2.2803720246206827E+00 7.319092420735672E-01
2.2861016025719914E+00 7.319085293667269E-01
2.2918311805232996E+00 7.319078148671018E-01
2.2975607584746083E+00 7.319070985746595E-01
2.3032903364259165E+00 7.319063804893674E-01
2.3090199143772248E+00 7.319056606111932E-01
2.3147494923285334E+00 7.319049389401039E-01
2.3204790702798417E+00 7.319042154760669E-01
2.3262086482311504E+00 7.319034902190492E-01
2.3319382261824586E+00 7.31902763169018E-01
2.337667804133767E+00 7.319020343259404E-01
2.343397382085075E+00 7.319013036897829E-01
2.3491269600363838E+00 7.319005712605129E-01
2.354856537987692E+00 7.318998370380965E-01
2.3605861159390007E+00 7.318991010225009E-01
2.366315693890309E+00 7.318983632136923E-01
2.372045271841617E+00 7.318976236116377E-01
2.377774849792926E+00 7.318968822163028E-01
2.383504427744234E+00 7.318961390276545E-01
2.3892340056955423E+00 7.318953940456588E-01
2.394963583646851E+00 7.318946472702821E-01
2.4006931615981593E+00 7.318938987014902E-01
2.4064227395494675E+00 7.318931483392493E-01
2.412152317500776E+00 7.318923961835252E-01
2.4178818954520844E+00 7.318916422342838E-01
2.423611473403393E+00 7.31890886491491E-01
2.4293410513547014E+00 7.318901289551123E-01
2.4350706293060096E+00 7.318893696251134E-01
2.440800207257318E+00 7.318886085014598E-01
2.4465297852086265E+00 7.318878455841169E-01
2.4522593631599348E+00 7.318870808730501E-01
2.457988941111243E+00 7.318863143682244E-01
2.4637185190625517E+00 7.318855460696055E-01
2.46944809701386E+00 7.318847759771583E-01
2.4751776749651686E+00 7.318840040908476E-01
2.480907252916477E+00 7.318832304106387E-01
2.486636830867785E+00 7.318824549364963E-01
2.4923664088190933E+00 7.31881677668385E-01
2.498095986770402E+00 7.318808986062698E-01
2.5038255647217103E+00 7.318801177501152E-01
2.509555142673019E+00 7.318793350998857E-01
2.515284720624327E+00 7.318785506555459E-01
2.5210142985756354E+00 7.318777644170601E-01
2.526743876526944E+00 7.318769763843924E-01
2.5324734544782523E+00 7.318761865575073E-01
2.538203032429561E+00 7.318753949363688E-01
2.5439326103808693E+00 7.318746015209409E-01
2.5496621883321775E+00 7.318738063111876E-01
2.5553917662834857E+00 7.318730093070731E-01
2.5611213442347944E+00 7.318722105085607E-01
2.5668509221861027E+00 7.318714099156143E-01
2.5725805001374114E+00 7.318706075281977E-01
2.5783100780887196E+00 7.318698033462743E-01
2.5840396560400283E+00 7.318689973698077E-01
2.5897692339913365E+00 7.318681895987611E-01
2.5954988119426443E+00 7.31867380033098E-01
2.601228389893953E+00 7.318665686727815E-01
2.6069579678452612E+00 7.318657555177749E-01
2.61268754579657E+00 7.318649405680412E-01
2.618417123747878E+00 7.318641238235433E-01
2.624146701699187E+00 7.318633052842441E-01
2.629876279650495E+00 7.318624849501065E-01
2.6356058576018038E+00 7.318616628210934E-01
2.641335435553112E+00 7.318608388971675E-01
2.6470650135044207E+00 7.318600131782909E-01
2.652794591455729E+00 7.318591856644264E-01
2.6585241694070367E+00 7.318583563555364E-01
2.6642537473583454E+00 7.318575252515832E-01
2.6699833253096537E+00 7.318566923525291E-01
2.6757129032609623E+00 7.318558576583363E-01
2.6814424812122706E+00 7.318550211689667E-01
2.6871720591635793E+00 7.318541828843826E-01
2.6929016371148875E+00 7.318533428045457E-01
2.698631215066196E+00 7.318525009294181E-01
2.7043607930175044E+00 7.318516572589612E-01
2.710090370968813E+00 7.318508117931367E-01
2.7158199489201214E+00 7.318499645319066E-01
2.721549526871429E+00 7.31849115475232E-01
2.727279104822738E+00 7.318482646230747E-01
2.733008682774046E+00 7.318474119753955E-01
2.7387382607253548E+00 7.318465575321562E-01
2.744467838676663E+00 7.318457012933178E-01
2.7501974166279717E+00 7.318448432588416E-01
2.75592699457928E+00 7.318439834286883E-01
2.761656572530588E+00 7.31843121802819E-01
2.767386150481897E+00 7.318422583811945E-01
2.773115728433205E+00 7.318413931637757E-01
2.7788453063845133E+00 7.318405261505231E-01
2.7845748843358216E+00 7.318396573413976E-01
2.7903044622871302E+00 7.318387867363595E-01
2.7960340402384385E+00 7.318379143353692E-01
2.801763618189747E+00 7.318370401383872E-01
2.8074931961410554E+00 7.31836164145374E-01
2.8132227740923637E+00 7.318352863562895E-01
2.8189523520436723E+00 7.318344067710937E-01
2.8246819299949806E+00 7.318335253897471E-01
2.8304115079462893E+00 7.318326422122096E-01
2.8361410858975975E+00 7.318317572384405E-01
2.8418706638489057E+00 7.318308704684002E-01
2.847600241800214E+00 7.318299819020482E-01
2.8533298197515222E+00 7.318290915393441E-01
2.859059397702831E+00 7.318281993802475E-01
2.864788975654139E+00 7.31827305424718E-01
2.870518553605448E+00 7.318264096727147E-01
2.876248131556756E+00 7.318255121241972E-01
2.8819777095080648E+00 7.318246127791244E-01
2.887707287459373E+00 7.318237116374556E-01
2.8934368654106817E+00 7.318228086991503E-01
2.8991664433619895E+00 7.318219039641667E-01
2.9048960213132977E+00 7.318209974324642E-01
2.9106255992646064E+00 7.318200891040014E-01
2.9163551772159146E+00 7.318191789787372E-01
2.9220847551672233E+00 7.318182670566303E-01
2.9278143331185316E+00 7.318173533376389E-01
2.9335439110698402E+00 7.318164378217218E-01
2.9392734890211485E+00 7.318155205088372E-01
2.945003066972457E+00 7.318146013989439E-01
2.9507326449237654E+00 7.318136804919995E-01
2.956462222875074E+00 7.318127577879625E-01
2.962191800826382E+00 7.31811833286791E-01
2.96792137877769E+00 7.318109069884429E-01
2.973650956728999E+00 7.318099788928762E-01
2.979380534680307E+00 7.318090490000487E-01
2.9851101126316157E+00 7.318081173099181E-01
2.990839690582924E+00 7.318071838224421E-01
2.9965692685342327E+00 7.318062485375783E-01
3.002298846485541E+00 7.31805311455284E-01
3.0080284244368496E+00 7.31804372575517E-01
3.013758002388158E+00 7.318034318982346E-01
3.0194875803394665E+00 7.318024894233937E-01
3.0252171582907743E+00 7.318015451509517E-01
3.0309467362420826E+00 7.318005990808656E-01
3.0366763141933912E+00 7.317996512130927E-01
3.0424058921446995E+00 7.317987015475896E-01
3.048135470096008E+00 7.317977500843132E-01
3.0538650480473164E+00 7.317967968232204E-01
3.059594625998625E+00 7.317958417642679E-01
3.0653242039499333E+00 7.317948849074122E-01
3.071053781901242E+00 7.3179392625261E-01
3.0767833598525502E+00 7.317929657998175E-01
3.082512937803859E+00 7.31792003548991E-01
3.0882425157551667E+00 7.31791039500087E-01
3.093972093706475E+00 7.317900736530616E-01
3.0997016716577837E+00 7.317891060078711E-01
3.105431249609092E+00 7.317881365644712E-01
3.1111608275604006E+00 7.317871653228178E-01
3.116890405511709E+00 7.317861922828673E-01
3.1226199834630175E+00 7.317852174445751E-01
3.1283495614143257E+00 7.31784240807897E-01
3.134079139365634E+00 7.317832623727886E-01
3.1398087173169427E+00 7.317822821392053E-01
3.1455382952682505E+00 7.317813001071026E-01
3.151267873219559E+00 7.317803162764358E-01
3.1569974511708674E+00 7.317793306471606E-01
3.162727029122176E+00 7.317783432192319E-01
3.1684566070734843E+00 7.317773539926048E-01
3.174186185024793E+00 7.317763629672344E-01
3.1799157629761012E+00 7.317753701430757E-01
3.1856453409274095E+00 7.317743755200835E-01
3.191374918878718E+00 7.317733790982128E-01
3.1971044968300264E+00 7.31772380877418E-01
3.202834074781335E+00 7.317713808576539E-01
3.208563652732643E+00 7.317703790388752E-01
3.2142932306839516E+00 7.317693754210363E-01
3.22002280863526E+00 7.317683700040913E-01
3.225752386586568E+00 7.317673627879948E-01
3.2314819645378767E+00 7.317663537727009E-01
3.237211542489185E+00 7.317653429581638E-01
3.2429411204404937E+00 7.317643303443375E-01
3.248670698391802E+00 7.317633159311763E-01
3.2544002763431106E+00 7.317622997186335E-01
3.260129854294419E+00 7.317612817066634E-01
3.265859432245727E+00 7.317602618952195E-01
3.2715890101970353E+00 7.317592402842555E-01
3.2773185881483435E+00 7.31758216873725E-01
3.283048166099652E+00 7.317571916635813E-01
3.2887777440509605E+00 7.317561646537784E-01
3.294507322002269E+00 7.317551358442688E-01
3.3002368999535774E+00 7.317541052350063E-01
3.305966477904886E+00 7.317530728259438E-01
3.3116960558561943E+00 7.317520386170344E-01
3.317425633807503E+00 7.317510026082314E-01
3.3231552117588112E+00 7.317499647994873E-01
3.328884789710119E+00 7.317489251907551E-01
3.3346143676614277E+00 7.317478837819875E-01
3.340343945612736E+00 7.317468405731373E-01
3.3460735235640446E+00 7.317457955641568E-01
3.351803101515353E+00 7.317447487549988E-01
3.3575326794666616E+00 7.317437001456156E-01
3.36326225741797E+00 7.317426497359596E-01
3.3689918353692785E+00 7.317415975259831E-01
3.3747214133205867E+00 7.317405435156379E-01
3.3804509912718954E+00 7.317394877048764E-01
3.3861805692232037E+00 7.317384300936506E-01
3.3919101471745114E+00 7.317373706819124E-01
3.39763972512582E+00 7.317363094696135E-01
3.4033693030771284E+00 7.317352464567058E-01
3.409098881028437E+00 7.317341816431411E-01
3.4148284589797453E+00 7.317331150288707E-01
3.420558036931054E+00 7.317320466138463E-01
3.426287614882362E+00 7.317309763980193E-01
3.432017192833671E+00 7.31729904381341E-01
3.437746770784979E+00 7.317288305637629E-01
3.443476348736288E+00 7.317277549452359E-01
3.449205926687596E+00 7.31726677525711E-01
3.454935504638904E+00 7.317255983051396E-01
3.4606650825902125E+00 7.317245172834727E-01
3.466394660541521E+00 7.317234344606606E-01
3.4721242384928295E+00 7.317223498366543E-01
3.4778538164441377E+00 7.317212634114048E-01
3.4835833943954464E+00 7.317201751848622E-01
3.4893129723467546E+00 7.317190851569776E-01
3.4950425502980633E+00 7.317179933277009E-01
3.5007721282493716E+00 7.317168996969828E-01
3.50650170620068E+00 7.317158042647736E-01
3.512231284151988E+00 7.317147070310233E-01
3.5179608621032963E+00 7.317136079956822E-01
3.523690440054605E+00 7.317125071587002E-01
3.529420018005913E+00 7.317114045200271E-01
3.535149595957222E+00 7.317103000796134E-01
3.54087917390853E+00 7.31709193837408E-01
3.546608751859839E+00 7.317080857933612E-01
3.552338329811147E+00 7.317069759474224E-01
3.5580679077624553E+00 7.317058642995413E-01
